id,date,total.start,total.end,flow,weekday,Name,District,Public,Total.docks,bikelanedist,tstopdist
335,2019-09-01,24,23,-1,Sunday,Harvard St at Greene-Rose Heritage Park,Cambridge,Yes,19,3.38926408669729,711.31463993836
336,2019-09-01,7,12,5,Sunday,Mattapan T Stop,Boston,Yes,15,4.91044047878757,102.701421246513
337,2019-09-01,4,4,0,Sunday,Roslindale Village - South St,Boston,Yes,15,4.03124609922554,1888.47203895153
338,2019-09-01,32,26,-6,Sunday,Commonwealth Ave at Kelton St,Boston,Yes,15,5.75576462190637,36.8101824696575
339,2019-09-01,16,12,-4,Sunday,Archdale Rd at Washington St,Boston,Yes,0,20.7633534639581,1069.63322055177
340,2019-09-01,0,1,1,Sunday,Blue Hill Ave at Almont St,Boston,Yes,19,4.63136169560603,795.924060646878
341,2019-09-01,6,11,5,Sunday,Roslindale Village - Washington St,Boston,Yes,15,5.86057415072133,1979.07573400734
342,2019-09-01,113,114,1,Sunday,Boylston St at Jersey St,Boston,Yes,15,227.601491921827,504.557722460907
343,2019-09-01,0,1,1,Sunday,Morton St T,NA,NA,NA,114.175709458378,1430.07978251858
344,2019-09-01,15,14,-1,Sunday,Commonwealth Ave at Chiswick Rd,Boston,Yes,19,6.10638128801251,73.416123490458
345,2019-09-01,26,34,8,Sunday,Park Plaza at Charles St S.,Boston,Yes,19,80.1794567475402,261.935558342673
346,2019-09-01,25,22,-3,Sunday,Cleveland Circle,Boston,Yes,15,53.6295361864304,127.810693088188
347,2019-09-01,0,1,1,Sunday,Thetford Ave at Norfolk St,Boston,Yes,0,17.9577358175859,1344.69300207156
348,2019-09-01,2,3,1,Sunday,Talbot Ave At Blue Hill Ave,Boston,Yes,15,8.57810435076428,1762.68329473637
349,2019-09-01,2,1,-1,Sunday,Washington St at Talbot Ave,Boston,Yes,17,11.8970472367774,581.329069507293
351,2019-09-01,8,5,-3,Sunday,Faneuil St at Arlington St,Boston,Yes,15,8.556402706646,1494.38202924076
352,2019-09-01,44,39,-5,Sunday,Ring Rd,Boston,Yes,15,145.725127098442,272.52600672935
353,2019-09-01,4,1,-3,Sunday,Mattapan Library,Boston,Yes,15,9.64243987879769,1098.77355368077
354,2019-09-01,17,7,-10,Sunday,Washington St at Egremont Rd,Boston,Yes,0,142.365684514083,174.326759360167
355,2019-09-01,1,1,0,Sunday,Bennington St at Constitution Beach,Boston,Yes,17,13.2591854918002,512.933118600974
356,2019-09-01,45,45,0,Sunday,Charlestown Navy Yard,Boston,Yes,23,38.4822961404071,1084.67832956789
357,2019-09-01,21,19,-2,Sunday,Centre St at Seaverns Ave,Boston,Yes,0,4.13496109842308,570.470063711787
358,2019-09-01,8,10,2,Sunday,Medford St at Charlestown BCYF,Boston,Yes,19,178.77799399638,1083.32953296927
359,2019-09-01,33,40,7,Sunday,One Brigham Circle,Boston,Yes,15,13.0635053408445,94.4173761493994
360,2019-09-01,9,4,-5,Sunday,Bartlett St at John Elliot Sq,Boston,Yes,15,314.68533310635,506.503812809956
361,2019-09-01,67,61,-6,Sunday,Deerfield St at Commonwealth Ave,Boston,Yes,19,26.6835652094999,145.748587813583
362,2019-09-01,4,12,8,Sunday,Columbia Rd at Tierney Community Center,Boston,Yes,19,41.6611011829279,525.712218766515
363,2019-09-01,37,34,-3,Sunday,Harrison Ave at Mullins Way,Boston,Yes,19,195.896282770391,98.1122522151333
364,2019-09-01,31,28,-3,Sunday,Tremont St at Northampton St,Boston,Yes,19,98.5775069264138,320.453849167425
365,2019-09-01,15,18,3,Sunday,Harrison Ave at Bennet St,Boston,Yes,19,4.68301866185268,132.798625948828
366,2019-09-01,23,26,3,Sunday,Broadway T Stop,NA,NA,NA,24.6141876389531,33.3637426804052
367,2019-09-01,5,4,-1,Sunday,Vassal Lane at Tobin/VLUS,Cambridge,Yes,19,116.938230294451,1369.02395465352
368,2019-09-01,3,3,0,Sunday,Blue Hill Ave at Southwood St,Boston,Yes,0,312.015752870287,1397.8569418782
369,2019-09-01,70,64,-6,Sunday,Boston Public Market,Boston,Yes,15,11.3436454602631,40.2770956315125
370,2019-09-01,40,61,21,Sunday,Dartmouth St at Newbury St,Boston,Yes,19,3.89518790042118,117.685615333559
371,2019-09-01,6,6,0,Sunday,700 Huron Ave,Cambridge,Yes,19,6.80892689117008,1971.15298962028
372,2019-09-01,55,53,-2,Sunday,Boylston St at Exeter St,Boston,Yes,19,165.568503270321,127.936301607459
373,2019-09-01,2,2,0,Sunday,Belgrade Ave at Walworth St,Boston,Yes,15,7.65641151739025,2453.43347085145
374,2019-09-01,53,61,8,Sunday,Tremont St at Hamilton Pl,Boston,Yes,19,65.6199799133078,75.1869139794868
376,2019-09-01,13,14,1,Sunday,Honan Library,Boston,Yes,15,13.0473864417151,981.192609014822
377,2019-09-01,24,17,-7,Sunday,Perry Park,Somerville,Yes,19,447.679580232346,1402.19240787144
378,2019-09-01,16,27,11,Sunday,191 Beacon St,Somerville,Yes,19,17.1250494333522,1087.85384757698
379,2019-09-01,12,16,4,Sunday,Tremont St at W. Dedham St,Boston,Yes,15,44.8426337382531,332.957682068125
380,2019-09-01,55,56,1,Sunday,Mass Ave at Albany St,Cambridge,Yes,18,10.3377858803866,741.466373782946
381,2019-09-01,36,34,-2,Sunday,Inman Square at Springfield St.,Cambridge,Yes,19,81.3056645824775,1038.40431616822
384,2019-09-01,36,36,0,Sunday,Clarendon St at Newbury St,Boston,Yes,0,82.9457428239513,262.401851027053
385,2019-09-01,10,13,3,Sunday,Albany St at E. Brookline St,Boston,Yes,15,8.55846555075242,456.932104383257
386,2019-09-01,50,55,5,Sunday,Sennott Park Broadway at Norfolk Street,Cambridge,Yes,19,3.19352493351722,512.287893498338
387,2019-09-01,3,8,5,Sunday,Norman St at Kelvin St,NA,NA,NA,1743.18461199141,941.369654494933
388,2019-09-01,9,9,0,Sunday,Main Street at Carter Street,NA,NA,NA,1713.15280735953,1328.9342457466
389,2019-09-01,4,3,-1,Sunday,Everett Square (Broadway at Chelsea St),Everett,Yes,14,2255.72972054063,1699.58704265628
390,2019-09-01,29,24,-5,Sunday,Broadway at Lynde St,Everett,Yes,15,803.394898124216,1073.48440362136
391,2019-09-01,9,9,0,Sunday,Encore,Everett,Yes,15,361.486871370963,405.319252370609
392,2019-09-01,4,8,4,Sunday,Glendale Square (Ferry St at Broadway),Everett,Yes,15,3306.66237883528,2088.47373760386
393,2019-09-01,0,2,2,Sunday,Ferry St at Pleasantview Ave,NA,NA,NA,2911.90328824513,1446.42422212279
394,2019-09-01,1,2,1,Sunday,Broadway at Maple St,Everett,Yes,14,2671.62977564191,1809.47461450714
395,2019-09-01,4,3,-1,Sunday,Chelsea St at Vine St,Everett,Yes,15,2332.46327117665,934.057933197943
396,2019-09-01,9,4,-5,Sunday,Main St at Beacon St,NA,NA,NA,2357.38628315369,1552.84488097423
397,2019-09-01,4,9,5,Sunday,Broadway at Beacham St,Everett,Yes,15,1055.67223809886,1163.66827494555
398,2019-09-01,21,22,1,Sunday,75 Binney St,Cambridge,Yes,19,12.9894390002185,605.508553710895
399,2019-09-01,7,11,4,Sunday,Shawmut Ave at Oak St W,Boston,Yes,15,3.18769000987549,123.212921156682
400,2019-09-01,7,7,0,Sunday,Lansdowne T Stop,Boston,Yes,27,1.45310012618434,206.071605043436
401,2019-09-01,10,8,-2,Sunday,High St at Cypress St,Brookline,Yes,3,334.076134031885,772.994209716401
402,2019-09-01,6,9,3,Sunday,Washington St at Griggs Rd,Brookline,Yes,0,1152.6131202436,158.929257595592
403,2019-09-01,19,12,-7,Sunday,Marion St at Harvard St,Brookline,Yes,0,827.660485372538,263.209456306492
404,2019-09-01,40,33,-7,Sunday,Mass Ave T Station,Boston,Yes,16,8.35276887243947,75.1834021548646
405,2019-09-01,9,8,-1,Sunday,Sydney St at Carson St,Boston,Yes,19,264.515765051333,101.995123159963
406,2019-09-01,9,8,-1,Sunday,Somerville City Hall Annex,Somerville,Yes,0,734.986284209863,1674.04289360112
407,2019-09-01,2,1,-1,Sunday,Craigie at Summer St,NA,NA,NA,473.875794966142,691.65609869301
408,2019-09-01,9,8,-1,Sunday,Edgerly Education Center,Somerville,Yes,15,757.681687796812,899.625300541364
409,2019-09-01,26,22,-4,Sunday,Elm St at White St,Somerville,Yes,0,193.887886976911,223.365846351705
410,2019-09-01,2,3,1,Sunday,Adams St at Lonsdale St,Boston,Yes,0,411.82624989821,723.959786268487
411,2019-09-01,6,4,-2,Sunday,Dorchester Ave at King St,Boston,Yes,0,2.97791994404795,306.253519023142
412,2019-09-01,37,32,-5,Sunday,Washington St at Peters Park,Boston,Yes,0,351.130446089432,100.148156621451
413,2019-09-01,48,53,5,Sunday,Kennedy-Longfellow School 158 Spring St,Cambridge,Yes,19,41.1383120105928,727.005339463953
414,2019-09-01,1,1,0,Sunday,Discovery Park - 30 Acorn Park Drive,Cambridge,Yes,23,6.85153193727142,524.294629668648
415,2019-09-01,12,28,16,Sunday,Stuart St at Berkeley St,Boston,Yes,19,5.30169522311211,273.775434535676
416,2019-09-01,32,24,-8,Sunday,Blossom St at Charles St,NA,NA,NA,1.41098861949207,305.757292860608
417,2019-09-01,28,31,3,Sunday,Columbus Ave at W. Canton St,Boston,Yes,19,8.37190779351533,332.78257393708
419,2019-09-01,5,5,0,Sunday,Central Square East Boston,Boston,Yes,15,11.1784715392762,717.864578784148
420,2019-09-01,39,33,-6,Sunday,Charles St at Pinckney St,NA,NA,NA,147.801304309863,272.300827678275
421,2019-09-01,2,5,3,Sunday,Northbourne Rd at Hyde Park Ave,Boston,Yes,0,347.069864934384,1104.69718799101
422,2019-09-01,1,2,1,Sunday,American Legion Hwy at Canterbury St,Boston,Yes,15,10.286873338662,2369.6041184597
423,2019-09-01,1,0,-1,Sunday,Mt. Hope St at Hyde Park Ave,Boston,Yes,0,409.904539682175,1808.46082263728
424,2019-09-01,4,3,-1,Sunday,Jamaica St at South St,Boston,Yes,19,57.2607149939179,599.066717379925
426,2019-09-01,28,19,-9,Sunday,Surface Rd at Summer St,Boston,Yes,27,16.2265009035774,112.202478503433
427,2019-09-01,2,3,1,Sunday,Washington St at Denton Terr,Boston,Yes,0,498.512850102031,2772.98281623036
428,2019-09-01,19,18,-1,Sunday,Western Ave at Richardson St,Boston,Yes,0,5.28857088163657,1493.46687972826
1,2019-09-02,1,1,0,Monday,18 Dorrance Warehouse,NA,NA,NA,254.410069996962,326.549989741035
3,2019-09-02,33,35,2,Monday,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,Boston,Yes,15,37.0009755888405,449.954975677656
4,2019-09-02,32,32,0,Monday,Tremont St at E Berkeley St,Boston,Yes,19,211.062858399656,334.20710671934
5,2019-09-02,43,45,2,Monday,Northeastern University - North Parking Lot,Boston,Yes,0,130.301865280628,200.623821481957
6,2019-09-02,57,58,1,Monday,Cambridge St at Joy St,Boston,Yes,15,127.940755213516,285.83553570552
7,2019-09-02,25,17,-8,Monday,Fan Pier,Boston,Yes,15,4.07043548656815,221.187648443588
8,2019-09-02,26,26,0,Monday,Union Square - Brighton Ave at Cambridge St,Boston,Yes,19,27.2493856110788,529.164604000248
9,2019-09-02,60,67,7,Monday,Commonwealth Ave at Agganis Way,Boston,Yes,15,8.30497350717378,22.5750205646433
10,2019-09-02,54,52,-2,Monday,B.U. Central - 725 Comm. Ave.,Boston,Yes,11,9.73731554909177,110.147331759678
11,2019-09-02,30,30,0,Monday,Longwood Ave at Binney St,Boston,Yes,15,13.2240262564396,440.607913190437
12,2019-09-02,54,46,-8,Monday,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,Boston,Yes,18,12.1051867949528,134.039098310174
13,2019-09-02,13,23,10,Monday,Boston Medical Center - E Concord St at Harrison Ave,Boston,Yes,19,205.528835198876,231.107036777373
14,2019-09-02,23,25,2,Monday,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,Boston,Yes,25,50.633071758277,306.706374413058
15,2019-09-02,21,21,0,Monday,Brighton Mills - 370 Western Ave,Boston,Yes,15,10.6754960246955,1356.15705749185
16,2019-09-02,32,35,3,Monday,Back Bay T Stop - Dartmouth St at Stuart St,Boston,Yes,19,17.6192568251956,133.513147502602
17,2019-09-02,11,18,7,Monday,Soldiers Field Park - 111 Western Ave,Boston,Yes,15,10.485803165791,1085.99658566927
19,2019-09-02,33,38,5,Monday,Park Dr at Buswell St,Boston,Yes,15,7.09393506491699,211.906614030851
20,2019-09-02,59,57,-2,Monday,Aquarium T Stop - 200 Atlantic Ave,Boston,Yes,23,39.5541216989071,60.6526658518969
21,2019-09-02,32,36,4,Monday,Prudential Center - 101 Huntington Ave,Boston,Yes,18,32.0227333238324,94.685636818552
22,2019-09-02,78,55,-23,Monday,South Station - 700 Atlantic Ave,Boston,Yes,47,10.5400491474276,53.8447200541226
23,2019-09-02,31,32,1,Monday,Boston City Hall - 28 State St,Boston,Yes,21,33.4960563278972,20.6095897416495
24,2019-09-02,33,43,10,Monday,Seaport Square - Seaport Blvd at Northern Ave,Boston,Yes,19,15.4762000515065,231.159308601827
25,2019-09-02,19,16,-3,Monday,South End Library - Tremont St at W Newton St,Boston,Yes,15,244.15461181728801,375.871366211238
26,2019-09-02,20,14,-6,Monday,Washington St at Waltham St,Boston,Yes,15,134.993439348208,26.0914376033871
27,2019-09-02,38,27,-11,Monday,Roxbury Crossing T Stop - Columbus Ave at Tremont St,Boston,Yes,23,7.21485424669012,77.1986180541441
29,2019-09-02,10,6,-4,Monday,Innovation Lab - 125 Western Ave at Batten Way,Boston,Yes,19,10.5346377044995,1235.11443735503
30,2019-09-02,15,18,3,Monday,Brigham Circle - Francis St at Huntington Ave,Boston,Yes,15,8.34342898881258,29.95379554947
31,2019-09-02,5,5,0,Monday,Seaport Hotel - Congress St at Seaport Ln,Boston,Yes,19,113.84016326286,94.1499095566576
33,2019-09-02,39,37,-2,Monday,Kenmore Square,Boston,Yes,27,1.35781104491186,124.895279820423
35,2019-09-02,23,29,6,Monday,Arch St at Franklin St,Boston,Yes,0,21.2242897274061,188.400903687114
36,2019-09-02,25,47,22,Monday,Copley Square - Dartmouth St at Boylston St,Boston,Yes,33,7.8050387291808,48.1215484432905
37,2019-09-02,11,15,4,Monday,New Balance - 20 Guest St,Boston,Yes,15,123.291945197309,1105.17320766162
39,2019-09-02,45,37,-8,Monday,Washington St at Rutland St,Boston,Yes,27,324.187430538133,30.1668172907283
40,2019-09-02,50,53,3,Monday,Lewis Wharf at Atlantic Ave,Boston,Yes,19,16.4825529845093,491.473296161778
41,2019-09-02,53,57,4,Monday,Packard's Corner - Commonwealth Ave at Brighton Ave,Boston,Yes,27,8.02762869332691,126.461589375364
42,2019-09-02,48,55,7,Monday,Boylston St at Arlington St,NA,NA,NA,20.9648730848941,52.2197789950697
43,2019-09-02,22,21,-1,Monday,Rowes Wharf at Atlantic Ave,Boston,Yes,15,8.7056706765837,282.770575303433
44,2019-09-02,21,19,-2,Monday,Congress St at Boston City Hall,Boston,Yes,23,173.464036931743,181.420120525163
46,2019-09-02,57,66,9,Monday,Christian Science Plaza - Massachusetts Ave at Westland Ave,Boston,Yes,19,12.7111170225871,127.771388780441
47,2019-09-02,62,55,-7,Monday,Cross St at Hanover St,Boston,Yes,19,10.1467687642953,151.744505186652
48,2019-09-02,14,15,1,Monday,Post Office Square,Boston,Yes,0,3.01103166981185,363.997089623799
49,2019-09-02,25,28,3,Monday,Stuart St at Charles St,Boston,Yes,18,9.45423135734839,250.411369824645
50,2019-09-02,36,37,1,Monday,Boylston St at Berkeley St,Boston,Yes,15,93.065772842288,202.0968466778
51,2019-09-02,10,16,6,Monday,Washington St at Lenox St,Boston,Yes,15,226.062007195031,18.9484532362003
52,2019-09-02,69,80,11,Monday,Newbury St at Hereford St,Boston,Yes,0,25.7553354292006,138.661930409674
53,2019-09-02,87,89,2,Monday,Beacon St at Massachusetts Ave,Boston,Yes,0,5.76054832521979,377.007635304831
54,2019-09-02,50,44,-6,Monday,Tremont St at West St,Boston,Yes,15,151.726159056425,160.648476929942
55,2019-09-02,49,55,6,Monday,Boylston St at Massachusetts Ave,Boston,Yes,15,4.90545178384023,102.025335874774
56,2019-09-02,7,1,-6,Monday,Dudley Square - Bolling Building,Boston,Yes,18,46.1102972209678,19.5957690330284
57,2019-09-02,36,41,5,Monday,Columbus Ave at Massachusetts Ave,NA,NA,NA,11.8907977026337,233.372025127537
58,2019-09-02,62,63,1,Monday,Mugar Way at Beacon St,Boston,Yes,19,5.39468228965765,446.235768282152
59,2019-09-02,27,30,3,Monday,Chinatown Gate Plaza,Boston,Yes,19,11.1389501052616,273.662832281318
60,2019-09-02,58,68,10,Monday,Charles Circle - Charles St at Cambridge St,Boston,Yes,19,81.1598880996801,110.569547320642
61,2019-09-02,56,45,-11,Monday,Boylston St at Fairfield St,Boston,Yes,19,187.930644005315,346.562796502215
63,2019-09-02,4,2,-2,Monday,Dorchester Ave at Gillette Park,Boston,Yes,15,139.338157954237,162.929454964503
64,2019-09-02,24,30,6,Monday,Congress St at Sleeper St,Boston,Yes,0,54.1516582624807,250.972242538126
65,2019-09-02,6,4,-2,Monday,Boston Convention and Exhibition Center - Summer St at West Side Dr,Boston,Yes,23,217.294805549097,233.962194075209
66,2019-09-02,27,20,-7,Monday,Commonwealth Ave at Griggs St,Boston,Yes,15,3.34793080944493,140.205785334272
67,2019-09-02,179,184,5,Monday,MIT at Mass Ave / Amherst St,Cambridge,Yes,27,11.8243855418109,750.2735282197
68,2019-09-02,137,136,-1,Monday,Central Square at Mass Ave / Essex St,Cambridge,Yes,19,3.60028776897071,72.5037392505895
69,2019-09-02,45,44,-1,Monday,Coolidge Corner - Beacon St at Centre St,Brookline,Yes,19,963.616443649439,179.133172058129
70,2019-09-02,47,61,14,Monday,Harvard Kennedy School at Bennett St / Eliot St,Cambridge,Yes,23,6.25439249109967,317.101985713578
71,2019-09-02,30,22,-8,Monday,Conway Park - Somerville Avenue,Somerville,Yes,23,370.17632115474,1094.62006664846
72,2019-09-02,20,24,4,Monday,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge,Yes,23,1.36350556503259,254.514568306699
73,2019-09-02,44,49,5,Monday,Harvard Square at Brattle St / Eliot St,Cambridge,Yes,15,5.11706342881881,185.616425558099
74,2019-09-02,90,83,-7,Monday,Harvard Square at Mass Ave/ Dunster,Cambridge,Yes,19,11.0883410160356,88.7427148471599
75,2019-09-02,41,36,-5,Monday,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge,Yes,15,5.86815359041176,346.258279145221
76,2019-09-02,71,72,1,Monday,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge,Yes,17,3.96900599727314,175.827939122135
77,2019-09-02,14,11,-3,Monday,Somerville City Hall,Somerville,Yes,19,944.434731941222,1736.50188334113
78,2019-09-02,36,44,8,Monday,Union Square - Somerville,Somerville,Yes,19,598.111936150521,1492.66599363351
79,2019-09-02,28,23,-5,Monday,Beacon St at Washington / Kirkland,NA,NA,NA,318.054880955106,1194.38115965234
80,2019-09-02,95,94,-1,Monday,MIT Stata Center at Vassar St / Main St,Cambridge,Yes,35,13.2539908102315,410.175295077828
81,2019-09-02,61,63,2,Monday,Chinatown T Stop,Boston,Yes,19,1.34214394410361,9.15783360908885
82,2019-09-02,12,9,-3,Monday,Beacon St at Tappan St,Brookline,Yes,15,608.060035285816,50.1846240518361
84,2019-09-02,56,52,-4,Monday,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,Cambridge,Yes,15,106.143209753186,440.92835749835
85,2019-09-02,18,29,11,Monday,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,Boston,Yes,19,151.058956231039,1292.34552740562
86,2019-09-02,18,24,6,Monday,Brookline Village - Station Street at MBTA,Brookline,Yes,19,244.235953164293,60.0441349533904
87,2019-09-02,35,44,9,Monday,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge,Yes,15,73.8983930177624,865.742062115121
89,2019-09-02,16,22,6,Monday,Harvard Law School at Mass Ave / Jarvis St,Cambridge,Yes,19,7.12346397467081,559.937047716766
90,2019-09-02,35,32,-3,Monday,Lechmere Station at Cambridge St / First St,Cambridge,Yes,19,10.7497150922887,58.2873427496996
91,2019-09-02,55,50,-5,Monday,One Kendall Square at Hampshire St / Portland St,Cambridge,Yes,19,4.22833944253388,623.809716301091
92,2019-09-02,17,18,1,Monday,University of Massachusetts Boston - Campus Center,Boston,Yes,19,3.53587043537302,1423.27237427312
93,2019-09-02,7,13,6,Monday,JFK/UMass T Stop,Boston,Yes,15,183.677132586286,102.734185956114
94,2019-09-02,27,24,-3,Monday,Main St at Austin St,Boston,Yes,11,4.5920083896937,508.10620350551
95,2019-09-02,31,36,5,Monday,Cambridge St - at Columbia St / Webster Ave,Cambridge,Yes,15,3.56400099781194,1138.57468946862
96,2019-09-02,24,27,3,Monday,Cambridge Main Library at Broadway / Trowbridge St,Cambridge,Yes,19,28.2578818452723,649.011719227095
97,2019-09-02,52,50,-2,Monday,Harvard University River Houses at DeWolfe St / Cowperthwaite St,Cambridge,Yes,21,10.654562424257,556.800761053563
98,2019-09-02,28,19,-9,Monday,Warren St at Chelsea St,Boston,Yes,23,20.1134976027131,745.121518460561
99,2019-09-02,9,14,5,Monday,Wilson Square,Somerville,Yes,15,232.049893260989,564.380620437575
100,2019-09-02,38,31,-7,Monday,Davis Square,Somerville,Yes,25,1.12036122033517,69.3686860692451
101,2019-09-02,3,4,1,Monday,Ball Sq,NA,NA,NA,541.773521153976,960.63974236086
102,2019-09-02,6,10,4,Monday,Powder House Circle - Nathan Tufts Park,Somerville,Yes,15,578.444920013503,642.00648616086
103,2019-09-02,10,11,1,Monday,JFK Crossing at Harvard St. / Thorndike St.,Brookline,Yes,15,278.585373599814,479.413961563304
104,2019-09-02,25,18,-7,Monday,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Cambridge,Yes,19,5.52107616372907,862.532915390925
105,2019-09-02,67,68,1,Monday,Lower Cambridgeport at Magazine St / Riverside Rd,Cambridge,Yes,19,92.688398903162,702.789890886439
106,2019-09-02,10,10,0,Monday,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave,Boston,Yes,0,623.232288031768,843.274057956429
